The message ID:                                            :   Delay
message ID:/promote/item-00091-10000                       :104.992653148
message ID:/promote/item-00106-10000                       :253.988487444
message ID:/promote/item-00001-10000                       :166.299088501
message ID:/promote/item-00153-10000                       :199.756140624
message ID:/promote/item-00182-10000                       :290.687779833
message ID:/promote/item-00068-10000                       :270.535109974
message ID:/promote/item-00040-10000                       :161.632089582
message ID:/promote/item-00186-10000                       :185.356863491
message ID:/promote/item-00049-10000                       :290.477403062
message ID:/promote/item-00124-10000                       :332.22654316
message ID:/promote/item-00094-10000                       :329.729454378
message ID:/promote/item-00104-10000                       :341.371126804
message ID:/promote/item-00020-10000                       :322.290842997
message ID:/promote/item-00064-10000                       :374.188768554
message ID:/promote/item-00080-10000                       :278.340007221
message ID:/promote/item-00026-10000                       :459.804533524
message ID:/promote/item-00135-10001                       :14.2671038703
message ID:/promote/item-00147-10001                       :44.0980895927
message ID:/promote/item-00163-10001                       :72.1998369909
message ID:/promote/item-00027-10001                       :175.23951076
message ID:/promote/item-00140-10001                       :259.528753624
message ID:/promote/item-00127-10002                       :132.894709879
message ID:/promote/item-00198-10002                       :87.0936693477
message ID:/promote/item-00088-10002                       :65.4512545869
message ID:/promote/item-00191-10002                       :255.456023116
message ID:/promote/item-00022-10002                       :252.788326422
message ID:/promote/item-00090-10002                       :133.680304993
message ID:/promote/item-00062-10002                       :404.366573532
message ID:/promote/item-00078-10002                       :277.889718581
message ID:/promote/item-00190-10002                       :386.293915861
message ID:/promote/item-00147-10002                       :642.100969593
message ID:/promote/item-00116-10003                       :78.3014229758
message ID:/promote/item-00198-10003                       :11.8981493477
message ID:/promote/item-00080-10003                       :213.346087221
message ID:/promote/item-00001-10003                       :179.309968501
message ID:/promote/item-00169-10003                       :221.655614088
message ID:/promote/item-00177-10003                       :282.408152876
message ID:/promote/item-00105-10002                       :7527.89979534
message ID:/promote/item-00194-10001                       :14502.0949735
message ID:/promote/item-00084-10001                       :14540.0807905
message ID:/promote/item-00127-10000                       :21665.8975899
message ID:/promote/item-00041-10001                       :14663.5716071
message ID:/promote/item-00021-10001                       :14518.3842807
message ID:/promote/item-00141-10000                       :21674.0156876
message ID:/promote/item-00061-10000                       :21543.6979285
message ID:/promote/item-00051-10001                       :14627.9700791
message ID:/promote/item-00153-10001                       :14579.3654206
message ID:/promote/item-00174-10000                       :21692.3296744
message ID:/promote/item-00155-10001                       :14698.957026
message ID:/promote/item-00023-10002                       :7695.7754388
message ID:/promote/item-00054-10000                       :21613.7592698
message ID:/promote/item-00001-10002                       :7557.3131685
message ID:/promote/item-00185-10001                       :14660.7861848
message ID:/promote/item-00023-10001                       :14712.0039188
message ID:/promote/item-00022-10003                       :725.012006422
message ID:/promote/item-00034-10003                       :569.482529024
message ID:/promote/item-00121-10000                       :21724.857165
message ID:/promote/item-00036-10002                       :7735.33309655
message ID:/promote/item-00180-10000                       :21562.2162787
message ID:/promote/item-00051-10002                       :7666.97135906
message ID:/promote/item-00054-10002                       :7645.78902982
message ID:/promote/item-00097-10003                       :601.065409954
message ID:/promote/item-00083-10003                       :580.119512135
message ID:/promote/item-00139-10002                       :7682.25538682
message ID:/promote/item-00068-10002                       :7685.56230997
message ID:/promote/item-00184-10000                       :21732.8546192
message ID:/promote/item-00051-10003                       :677.97039906
message ID:/promote/item-00151-10003                       :611.51531504
message ID:/promote/item-00132-10002                       :7767.63641492
message ID:/promote/item-00107-10003                       :584.109494141
message ID:/promote/item-00142-10003                       :745.968947932
message ID:/promote/item-00042-10000                       :21670.8709456
message ID:/promote/item-00127-10003                       :756.926709879
message ID:/promote/item-00023-10000                       :21756.9559188
message ID:/promote/item-00038-10001                       :14648.2452719
message ID:/promote/item-00162-10003                       :728.971682983
message ID:/promote/item-00115-10000                       :21650.4750596
message ID:/promote/item-00082-10003                       :751.47005208
message ID:/promote/item-00146-10000                       :21650.5598844
message ID:/promote/item-00081-10001                       :14671.8510168
message ID:/promote/item-00097-10001                       :14641.06765
message ID:/promote/item-00065-10000                       :21734.9351744
message ID:/promote/item-00084-10003                       :660.892630488
message ID:/promote/item-00155-10000                       :21774.606626
message ID:/promote/item-00084-10000                       :21665.0939105
message ID:/promote/item-00100-10001                       :14688.2416957
message ID:/promote/item-00037-10001                       :14794.6851992
message ID:/promote/item-00078-10001                       :14643.6999586
message ID:/promote/item-00085-10000                       :21726.5603479
message ID:/promote/item-00099-10000                       :21813.8981182
message ID:/promote/item-00174-10001                       :14790.1373544
message ID:/promote/item-00100-10002                       :7703.24809567
message ID:/promote/item-00091-10002                       :7825.01473315
message ID:/promote/item-00018-10002                       :7808.05677687
message ID:/promote/item-00034-10000                       :21647.470369
message ID:/promote/item-00085-10002                       :7743.56994786
message ID:/promote/item-00157-10003                       :783.580927179
message ID:/promote/item-00068-10003                       :751.565189974
message ID:/promote/item-00070-10000                       :21641.8578456
message ID:/promote/item-00123-10000                       :21717.7629637
message ID:/promote/item-00148-10000                       :21665.4425789
message ID:/promote/item-00161-10000                       :21759.7345569
message ID:/promote/item-00095-10001                       :14657.2007898
message ID:/promote/item-00028-10000                       :21786.1858241
message ID:/promote/item-00110-10003                       :697.558607265
message ID:/promote/item-00168-10001                       :14718.9071496
message ID:/promote/item-00199-10002                       :7753.59813501
message ID:/promote/item-00100-10003                       :729.236575672
message ID:/promote/item-00069-10002                       :7848.16594487
message ID:/promote/item-00192-10002                       :7656.48038315
message ID:/promote/item-00161-10001                       :14775.7428769
message ID:/promote/item-00141-10001                       :14826.5772876
message ID:/promote/item-00185-10002                       :7785.77946484
message ID:/promote/item-00083-10002                       :7681.09903214
message ID:/promote/item-00129-10000                       :21702.7484972
message ID:/promote/item-00032-10000                       :21724.500619
message ID:/promote/item-00189-10000                       :21682.0731224
message ID:/promote/item-00079-10002                       :7680.28789054
message ID:/promote/item-00176-10000                       :21830.6707755
message ID:/promote/item-00033-10002                       :7692.21963571
message ID:/promote/item-00161-10002                       :7788.73103688
message ID:/promote/item-00097-10002                       :7712.24780995
message ID:/promote/item-00017-10003                       :849.348618551
message ID:/promote/item-00107-10002                       :7674.11685414
message ID:/promote/item-00164-10002                       :7760.72707983
message ID:/promote/item-00081-10002                       :7744.82605685
message ID:/promote/item-00137-10000                       :21849.2440133
message ID:/promote/item-00071-10002                       :7844.92850125
message ID:/promote/item-00112-10000                       :21770.8124993
message ID:/promote/item-00024-10001                       :14754.063611
message ID:/promote/item-00005-10000                       :21799.1476196
message ID:/promote/item-00091-10001                       :14873.0432131
message ID:/promote/item-00099-10002                       :7870.91699825
message ID:/promote/item-00098-10000                       :21705.6424606
message ID:/promote/item-00146-10002                       :7735.63156445
message ID:/promote/item-00156-10003                       :779.061045256
message ID:/promote/item-00082-10000                       :21840.4514921
message ID:/promote/item-00107-10000                       :21684.1222941
message ID:/promote/item-00124-10002                       :7849.25438316
message ID:/promote/item-00124-10003                       :850.05566316
message ID:/promote/item-00090-10000                       :21737.689905
message ID:/promote/item-00040-10003                       :690.647449582
message ID:/promote/item-00188-10001                       :14789.6043581
message ID:/promote/item-00040-10002                       :7692.66024958
message ID:/promote/item-00184-10003                       :852.868059178
message ID:/promote/item-00199-10001                       :14796.610615
message ID:/promote/item-00174-10002                       :7860.33383444
message ID:/promote/item-00186-10001                       :14717.3891835
message ID:/promote/item-00009-10002                       :7821.98294225
message ID:/promote/item-00183-10002                       :7720.45144812
message ID:/promote/item-00156-10001                       :14794.6456853
message ID:/promote/item-00086-10000                       :21729.9971986
message ID:/promote/item-00052-10002                       :7717.20866045
message ID:/promote/item-00160-10000                       :21776.7456169
message ID:/promote/item-00158-10002                       :7794.50755828
message ID:/promote/item-00060-10003                       :887.575609452
message ID:/promote/item-00125-10000                       :21892.6834694
message ID:/promote/item-00072-10003                       :821.528068573
message ID:/promote/item-00073-10003                       :870.660621429
message ID:/promote/item-00005-10002                       :7828.13065962
message ID:/promote/item-00098-10001                       :14730.6523806
message ID:/promote/item-00196-10001                       :14731.7039243
message ID:/promote/item-00018-10000                       :21881.0801369
message ID:/promote/item-00108-10002                       :7793.45387986
message ID:/promote/item-00000-10003                       :734.366428961
message ID:/promote/item-00037-10000                       :21891.6794392
message ID:/promote/item-00113-10002                       :7860.46562847
message ID:/promote/item-00153-10003                       :763.562860624
message ID:/promote/item-00193-10002                       :7835.12550324
message ID:/promote/item-00089-10001                       :14865.7592464
message ID:/promote/item-00101-10002                       :7727.85659536
message ID:/promote/item-00072-10001                       :14835.3331886
message ID:/promote/item-00119-10002                       :7827.25387724
message ID:/promote/item-00015-10003                       :802.01224111
message ID:/promote/item-00017-10001                       :14898.3383786
message ID:/promote/item-00181-10002                       :7919.72328934
message ID:/promote/item-00105-10003                       :780.092755342
message ID:/promote/item-00027-10003                       :863.25743076
message ID:/promote/item-00099-10001                       :14916.9169982
message ID:/promote/item-00049-10003                       :851.493403062
message ID:/promote/item-00095-10000                       :21742.1844698
message ID:/promote/item-00064-10001                       :14901.2118086
message ID:/promote/item-00160-10001                       :14811.7440169
message ID:/promote/item-00151-10002                       :7767.51339504
message ID:/promote/item-00167-10002                       :7834.9415695
message ID:/promote/item-00190-10003                       :764.318555861
message ID:/promote/item-00014-10001                       :14815.1366346
message ID:/promote/item-00044-10003                       :817.019210425
message ID:/promote/item-00056-10001                       :14789.3394754
message ID:/promote/item-00103-10000                       :21802.6960421
message ID:/promote/item-00075-10000                       :21793.7772904
message ID:/promote/item-00053-10001                       :14932.3355593
message ID:/promote/item-00162-10000                       :21875.987683
message ID:/promote/item-00096-10002                       :7764.1809922
message ID:/promote/item-00094-10002                       :7891.54033438
message ID:/promote/item-00009-10003                       :866.977182252
message ID:/promote/item-00089-10002                       :7896.75540643
message ID:/promote/item-00085-10003                       :849.177947862
message ID:/promote/item-00199-10000                       :21845.613175
message ID:/promote/item-00092-10003                       :898.065102726
message ID:/promote/item-00116-10001                       :14892.081583
message ID:/promote/item-00025-10003                       :810.885146205
message ID:/promote/item-00193-10001                       :14869.9242232
message ID:/promote/item-00071-10003                       :915.15442125
message ID:/promote/item-00136-10003                       :907.13172289
message ID:/promote/item-00066-10001                       :14814.2956642
message ID:/promote/item-00118-10001                       :14761.0668202
message ID:/promote/item-00149-10003                       :784.268854852
message ID:/promote/item-00063-10002                       :7932.63597993
message ID:/promote/item-00193-10003                       :875.125503243
message ID:/promote/item-00101-10001                       :14763.8687554
message ID:/promote/item-00111-10003                       :896.651713119
message ID:/promote/item-00121-10003                       :922.04628505
message ID:/promote/item-00184-10002                       :7917.85301918
message ID:/promote/item-00185-10003                       :880.786504845
message ID:/promote/item-00038-10003                       :820.031191932
message ID:/promote/item-00142-10001                       :14926.9567879
message ID:/promote/item-00040-10001                       :14767.6429696
message ID:/promote/item-00039-10001                       :14798.1784623
message ID:/promote/item-00099-10003                       :957.708038249
message ID:/promote/item-00006-10002                       :7958.55554537
message ID:/promote/item-00003-10003                       :800.119983837
message ID:/promote/item-00079-10000                       :21782.3019705
message ID:/promote/item-00006-10001                       :14961.0045054
message ID:/promote/item-00005-10003                       :894.336419616
message ID:/promote/item-00045-10003                       :820.940919447
message ID:/promote/item-00011-10002                       :7900.14324597
message ID:/promote/item-00149-10000                       :21809.2768549
message ID:/promote/item-00104-10003                       :931.395126804
message ID:/promote/item-00144-10000                       :21798.2276368
message ID:/promote/item-00150-10001                       :14868.8500131
message ID:/promote/item-00029-10003                       :866.853404814
message ID:/promote/item-00024-10003                       :857.011450983
message ID:/promote/item-00164-10001                       :14865.9133198
message ID:/promote/item-00086-10001                       :14810.9885586
message ID:/promote/item-00159-10001                       :14827.5179716
message ID:/promote/item-00137-10001                       :14955.0372933
message ID:/promote/item-00120-10002                       :7815.39336508
message ID:/promote/item-00079-10001                       :14792.2824505
message ID:/promote/item-00117-10000                       :21848.9883739
message ID:/promote/item-00133-10000                       :21845.809437
message ID:/promote/item-00192-10003                       :786.488383152
message ID:/promote/item-00052-10001                       :14802.2067404
message ID:/promote/item-00096-10001                       :14809.1768322
message ID:/promote/item-00046-10003                       :837.197396278
message ID:/promote/item-00178-10001                       :14902.4514614
message ID:/promote/item-00103-10003                       :852.696042149
message ID:/promote/item-00118-10000                       :21801.6879402
message ID:/promote/item-00196-10003                       :815.714804252
message ID:/promote/item-00165-10002                       :7925.25596336
message ID:/promote/item-00092-10002                       :7947.06446273
message ID:/promote/item-00015-10001                       :14879.0208811
message ID:/promote/item-00032-10003                       :852.505739049
message ID:/promote/item-00144-10003                       :819.835956794
message ID:/promote/item-00104-10001                       :14954.3871268
message ID:/promote/item-00187-10001                       :14940.1880406
message ID:/promote/item-00175-10001                       :14975.0892598
message ID:/promote/item-00054-10001                       :14882.7951098
message ID:/promote/item-00129-10001                       :14834.5401772
message ID:/promote/item-00004-10002                       :7971.50187234
message ID:/promote/item-00075-10003                       :854.607690447
message ID:/promote/item-00066-10002                       :7867.30078425
message ID:/promote/item-00016-10000                       :21932.302585
message ID:/promote/item-00016-10002                       :7932.31026501
message ID:/promote/item-00198-10001                       :14882.0991093
message ID:/promote/item-00122-10001                       :14961.7246945
message ID:/promote/item-00027-10000                       :21942.2535908
message ID:/promote/item-00122-10003                       :961.751574467
message ID:/promote/item-00164-10003                       :891.157799829
message ID:/promote/item-00003-10000                       :21835.1065438
message ID:/promote/item-00009-10001                       :14931.7848623
message ID:/promote/item-00060-10002                       :7993.56760945
message ID:/promote/item-00015-10002                       :7893.00456111
message ID:/promote/item-00109-10003                       :838.431102101
message ID:/promote/item-00036-10000                       :21988.5081366
message ID:/promote/item-00174-10003                       :976.348874442
message ID:/promote/item-00013-10000                       :21855.2691852
message ID:/promote/item-00043-10001                       :14934.7767746
message ID:/promote/item-00145-10003                       :851.672729489
message ID:/promote/item-00049-10001                       :14937.4908431
message ID:/promote/item-00012-10001                       :14856.5110494
message ID:/promote/item-00128-10003                       :859.534072498
message ID:/promote/item-00026-10001                       :14965.8234135
message ID:/promote/item-00089-10000                       :21973.7496464
message ID:/promote/item-00014-10002                       :7897.14943459
message ID:/promote/item-00032-10002                       :7875.51565905
message ID:/promote/item-00059-10000                       :21905.3085298
message ID:/promote/item-00123-10003                       :899.742163733
message ID:/promote/item-00007-10002                       :7920.26030882
message ID:/promote/item-00121-10001                       :14993.834765
message ID:/promote/item-00087-10001                       :15019.4946259
message ID:/promote/item-00077-10000                       :21862.4195634
message ID:/promote/item-00026-10003                       :974.653173524
message ID:/promote/item-00127-10001                       :14994.8979099
message ID:/promote/item-00071-10001                       :14997.1352213
message ID:/promote/item-00012-10002                       :7869.30720937
message ID:/promote/item-00011-10003                       :955.157965967
message ID:/promote/item-00159-10000                       :21878.4885316
message ID:/promote/item-00183-10003                       :856.453368125
message ID:/promote/item-00180-10002                       :7834.22139868
message ID:/promote/item-00065-10002                       :7965.92685436
message ID:/promote/item-00084-10002                       :7892.06703049
message ID:/promote/item-00051-10000                       :21939.9508791
message ID:/promote/item-00021-10002                       :7843.16540073
message ID:/promote/item-00030-10001                       :14930.9188767
message ID:/promote/item-00111-10000                       :21979.6574731
message ID:/promote/item-00062-10001                       :15001.3822535
message ID:/promote/item-00053-10003                       :1030.11955927
message ID:/promote/item-00095-10002                       :7850.18926977
message ID:/promote/item-00188-10000                       :21937.4088381
message ID:/promote/item-00023-10003                       :1003.9872788
message ID:/promote/item-00138-10003                       :947.303228551
message ID:/promote/item-00053-10002                       :8033.31315927
message ID:/promote/item-00134-10001                       :14912.741974
message ID:/promote/item-00196-10002                       :7866.70200425
message ID:/promote/item-00112-10001                       :14938.8166593
message ID:/promote/item-00077-10003                       :881.385643388
message ID:/promote/item-00067-10002                       :7940.2732551
message ID:/promote/item-00072-10002                       :7963.53286857
message ID:/promote/item-00177-10000                       :21857.4091129
message ID:/promote/item-00047-10003                       :928.020206715
message ID:/promote/item-00047-10002                       :7929.02468672
message ID:/promote/item-00026-10002                       :7997.81413352
message ID:/promote/item-00197-10000                       :21874.1700845
message ID:/promote/item-00192-10001                       :14853.4823032
message ID:/promote/item-00132-10000                       :22035.8594549
message ID:/promote/item-00168-10002                       :7921.49018959
message ID:/promote/item-00001-10001                       :14873.3189285
message ID:/promote/item-00021-10000                       :21861.3654007
message ID:/promote/item-00034-10002                       :7868.46364902
message ID:/promote/item-00076-10000                       :22015.7641465
message ID:/promote/item-00005-10001                       :14984.1303396
message ID:/promote/item-00098-10003                       :887.642140592
message ID:/promote/item-00187-10003                       :1004.20532063
message ID:/promote/item-00033-10003                       :884.009715713
message ID:/promote/item-00008-10001                       :15014.2783768
message ID:/promote/item-00025-10000                       :21929.8825862
message ID:/promote/item-00161-10003                       :979.74479688
message ID:/promote/item-00123-10002                       :7941.54984373
message ID:/promote/item-00052-10003                       :883.203540447
message ID:/promote/item-00110-10001                       :14913.5394073
message ID:/promote/item-00011-10001                       :14992.150926
message ID:/promote/item-00093-10001                       :14925.2890317
message ID:/promote/item-00131-10002                       :8045.13265096
message ID:/promote/item-00115-10001                       :14928.4673796
message ID:/promote/item-00114-10001                       :14932.1599232
message ID:/promote/item-00013-10003                       :914.271745198
message ID:/promote/item-00132-10001                       :15056.8488949
message ID:/promote/item-00197-10002                       :7896.18160448
message ID:/promote/item-00002-10003                       :1020.47097596
message ID:/promote/item-00000-10001                       :14900.377629
message ID:/promote/item-00118-10002                       :7887.88602015
message ID:/promote/item-00163-10000                       :21932.214557
message ID:/promote/item-00106-10001                       :14987.6483274
message ID:/promote/item-00189-10003                       :890.063202438
message ID:/promote/item-00057-10001                       :15018.9890234
message ID:/promote/item-00140-10003                       :915.550833624
message ID:/promote/item-00154-10003                       :925.580987069
message ID:/promote/item-00179-10003                       :941.727017573
message ID:/promote/item-00074-10001                       :15033.0704211
message ID:/promote/item-00157-10001                       :15034.7505272
message ID:/promote/item-00030-10002                       :7984.92143666
message ID:/promote/item-00119-10001                       :15001.2545172
message ID:/promote/item-00092-10001                       :15048.0644627
message ID:/promote/item-00165-10001                       :15028.2559634
message ID:/promote/item-00136-10001                       :15057.2965229
message ID:/promote/item-00113-10000                       :22047.4553885
message ID:/promote/item-00195-10003                       :954.869914068
message ID:/promote/item-00179-10002                       :7957.76253757
message ID:/promote/item-00141-10003                       :1064.57184761
message ID:/promote/item-00059-10001                       :14990.3040498
message ID:/promote/item-00109-10002                       :7938.4285421
message ID:/promote/item-00020-10002                       :8047.305563
message ID:/promote/item-00177-10002                       :7922.41039288
message ID:/promote/item-00136-10002                       :8074.29588289
message ID:/promote/item-00000-10002                       :7939.37058896
message ID:/promote/item-00080-10001                       :14981.1710472
message ID:/promote/item-00068-10001                       :15036.54791
message ID:/promote/item-00187-10000                       :22068.1835606
message ID:/promote/item-00154-10001                       :14974.5950671
message ID:/promote/item-00080-10002                       :7993.34960722
message ID:/promote/item-00096-10000                       :21961.1829122
message ID:/promote/item-00189-10002                       :7952.06512244
message ID:/promote/item-00070-10001                       :14944.8652056
message ID:/promote/item-00089-10003                       :1100.73396643
message ID:/promote/item-00044-10000                       :22029.0182504
message ID:/promote/item-00178-10002                       :8069.24218142
message ID:/promote/item-00162-10002                       :8093.96400298
message ID:/promote/item-00066-10000                       :22025.0975842
message ID:/promote/item-00056-10000                       :22010.3049154
message ID:/promote/item-00069-10001                       :15158.9406649
message ID:/promote/item-00130-10001                       :15055.8957993
message ID:/promote/item-00134-10002                       :8036.73877395
message ID:/promote/item-00143-10002                       :8010.47512054
message ID:/promote/item-00156-10002                       :8068.66264526
message ID:/promote/item-00065-10001                       :15105.9127744
message ID:/promote/item-00074-10002                       :8127.06978109
message ID:/promote/item-00045-10002                       :8027.93771945
message ID:/promote/item-00048-10001                       :15018.3880805
message ID:/promote/item-00155-10003                       :1154.94870605
message ID:/promote/item-00112-10003                       :1087.80417927
message ID:/promote/item-00120-10000                       :22027.4061651
message ID:/promote/item-00191-10003                       :1188.46626312
message ID:/promote/item-00170-10002                       :8185.1293118
message ID:/promote/item-00010-10001                       :15073.3755145
message ID:/promote/item-00181-10001                       :15209.7421693
message ID:/promote/item-00140-10002                       :8064.54443362
message ID:/promote/item-00111-10002                       :8172.66931312
message ID:/promote/item-00006-10003                       :1223.55266537
message ID:/promote/item-00058-10001                       :15174.9070215
message ID:/promote/item-00073-10002                       :8214.68654143
message ID:/promote/item-00061-10002                       :8077.53184848
message ID:/promote/item-00061-10001                       :15078.3331285
message ID:/promote/item-00050-10003                       :1224.61504346
message ID:/promote/item-00151-10000                       :22103.508275
message ID:/promote/item-00140-10000                       :22170.5434736
message ID:/promote/item-00188-10003                       :1235.40307813
message ID:/promote/item-00147-10003                       :1256.11280959
message ID:/promote/item-00141-10002                       :8325.59936761
message ID:/promote/item-00102-10004                       :64.7696147716
message ID:/promote/item-00063-10004                       :223.627979934
message ID:/promote/item-00073-10004                       :227.658381429
message ID:/promote/item-00158-10004                       :245.51747828
message ID:/promote/item-00172-10004                       :377.75458349
message ID:/promote/item-00159-10004                       :280.308691637
message ID:/promote/item-00188-10005                       :34.6027581279
message ID:/promote/item-00012-10005                       :96.3049693726
message ID:/promote/item-00014-10005                       :208.146554589
message ID:/promote/item-00077-10005                       :211.183723388
message ID:/promote/item-00196-10005                       :454.710004252
message ID:/promote/item-00120-10006                       :16.2058450817
message ID:/promote/item-00047-10006                       :82.0317267151
message ID:/promote/item-00140-10006                       :92.3562736237
message ID:/promote/item-00086-10006                       :175.799758578
message ID:/promote/item-00036-10003                       :22353.5407766
message ID:/promote/item-00199-10003                       :22279.428215
message ID:/promote/item-00139-10001                       :36296.4435468
message ID:/promote/item-00128-10004                       :15243.5692725
message ID:/promote/item-00040-10004                       :15226.4768896
message ID:/promote/item-00157-10002                       :29375.7790072
message ID:/promote/item-00053-10006                       :1430.34515927
message ID:/promote/item-00090-10003                       :22286.943345
message ID:/promote/item-00031-10005                       :8244.27227704
message ID:/promote/item-00183-10006                       :1266.46360812
message ID:/promote/item-00013-10005                       :8289.3216652
message ID:/promote/item-00136-10004                       :15415.2139629
message ID:/promote/item-00175-10002                       :29431.1122998
message ID:/promote/item-00043-10004                       :15377.8129346
message ID:/promote/item-00179-10001                       :36320.7666976
message ID:/promote/item-00159-10006                       :1310.33077164
message ID:/promote/item-00186-10003                       :22284.3789435
message ID:/promote/item-00185-10000                       :43384.8137048
message ID:/promote/item-00050-10005                       :8439.25344346
message ID:/promote/item-00067-10005                       :8361.3097351
message ID:/promote/item-00167-10003                       :22367.9508495
message ID:/promote/item-00106-10006                       :1384.03712744
message ID:/promote/item-00122-10002                       :29431.7470945
message ID:/promote/item-00024-10005                       :8352.03321098
message ID:/promote/item-00178-10004                       :15390.8687414
message ID:/promote/item-00180-10003                       :22279.2338787
message ID:/promote/item-00008-10002                       :29432.2898968
message ID:/promote/item-00048-10002                       :29317.1967205
message ID:/promote/item-00196-10004                       :15307.7426443
message ID:/promote/item-00177-10006                       :1295.46671288
message ID:/promote/item-00102-10002                       :29442.5894548
message ID:/promote/item-00123-10006                       :1363.37288373
message ID:/promote/item-00051-10005                       :8392.77903906
message ID:/promote/item-00021-10003                       :22296.4047607
message ID:/promote/item-00139-10003                       :22405.1104268
message ID:/promote/item-00197-10003                       :22314.1892845
message ID:/promote/item-00168-10000                       :43359.5314696
message ID:/promote/item-00115-10002                       :29349.5028996
message ID:/promote/item-00002-10001                       :36437.496256
message ID:/promote/item-00108-10000                       :43377.1201199
message ID:/promote/item-00088-10003                       :22346.3030946
message ID:/promote/item-00019-10005                       :8342.03349262
message ID:/promote/item-00168-10005                       :8367.51546959
message ID:/promote/item-00056-10003                       :22351.3365954
message ID:/promote/item-00085-10001                       :36405.5782679
message ID:/promote/item-00031-10002                       :29306.281237
message ID:/promote/item-00137-10002                       :29480.2776133
message ID:/promote/item-00067-10006                       :1402.3122951
message ID:/promote/item-00098-10004                       :15333.4575006
message ID:/promote/item-00026-10006                       :1457.87429352
message ID:/promote/item-00058-10004                       :15448.8974215
message ID:/promote/item-00172-10003                       :22481.7632235
message ID:/promote/item-00114-10003                       :22372.1983232
message ID:/promote/item-00120-10003                       :22351.0535251
message ID:/promote/item-00089-10005                       :8472.24404643
message ID:/promote/item-00076-10001                       :36474.7715065
message ID:/promote/item-00132-10003                       :22506.4863349
message ID:/promote/item-00193-10004                       :15447.1472632
message ID:/promote/item-00013-10001                       :36364.3095052
message ID:/promote/item-00075-10005                       :8378.60065045
message ID:/promote/item-00049-10002                       :29446.3330831
message ID:/promote/item-00123-10004                       :15401.7933637
message ID:/promote/item-00063-10006                       :1508.64813993
message ID:/promote/item-00145-10002                       :29364.7034495
message ID:/promote/item-00172-10001                       :36497.7859435
message ID:/promote/item-00068-10006                       :1440.60294997
message ID:/promote/item-00032-10006                       :1387.14317905
message ID:/promote/item-00183-10001                       :36357.4693681
message ID:/promote/item-00088-10000                       :43385.4896546
message ID:/promote/item-00021-10005                       :8343.39612073
message ID:/promote/item-00135-10004                       :15499.3349439
message ID:/promote/item-00080-10006                       :1398.20496722
message ID:/promote/item-00063-10003                       :22520.6558199
message ID:/promote/item-00047-10004                       :15422.0624467
message ID:/promote/item-00177-10004                       :15352.4641529
message ID:/promote/item-00061-10003                       :22370.7468885
